Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,240,33,78,.423,6,18,.333,31,38,.816,11,37,48,17,4,4,13,25,103
MIN,0,240,33,82,.402,16,35,.457,17,21,.810,7,36,43,24,6,3,15,24,99
