Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,39:03,8,16,.500,2,4,.500,7,8,.875,1,13,14,4,0,0,4,5,25,+11
RJ Barrett,34:11,10,20,.500,1,1,1.000,0,1,.000,1,3,4,1,1,1,2,2,21,+20
Elfrid Payton,31:33,3,6,.500,0,0,,5,6,.833,0,1,1,7,0,0,1,2,11,+9
Reggie Bullock,30:59,3,8,.375,1,6,.167,3,3,1.000,0,2,2,0,0,0,1,0,10,+6
Nerlens Noel,28:54,2,4,.500,0,0,,6,6,1.000,4,5,9,0,0,2,3,6,10,-4
Alec Burks,19:08,3,7,.429,1,3,.333,6,6,1.000,1,5,6,0,0,0,0,2,13,-1
Taj Gibson,19:06,1,1,1.000,0,0,,0,2,.000,1,6,7,1,2,1,0,3,2,+8
Derrick Rose,18:44,1,8,.125,0,1,.000,2,2,1.000,0,1,1,2,1,0,1,1,4,-12
Immanuel Quickley,9:25,1,5,.200,1,2,.500,2,4,.500,1,0,1,0,0,0,1,3,5,-10
Obi Toppin,8:57,1,3,.333,0,1,.000,0,0,,2,1,3,2,0,0,0,1,2,-7
