Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Will Barton,38:52,6,16,.375,5,7,.714,3,4,.750,1,5,6,5,1,2,1,1,20,+18
Jamal Murray,36:10,6,13,.462,3,5,.600,1,1,1.000,3,3,6,8,0,0,3,0,16,+12
Nikola Jokić,34:14,11,25,.440,2,4,.500,8,10,.800,6,8,14,5,4,1,1,2,32,-9
Michael Porter,30:32,9,15,.600,0,4,.000,2,2,1.000,3,5,8,1,0,1,0,2,20,+15
Paul Millsap,24:40,3,7,.429,0,1,.000,0,0,,1,6,7,2,0,1,1,5,6,+7
PJ Dozier,24:34,3,5,.600,1,1,1.000,2,2,1.000,0,4,4,3,0,1,3,0,9,+18
Facundo Campazzo,21:32,0,3,.000,0,0,,0,0,,1,2,3,6,2,0,1,1,0,+16
JaMychal Green,17:40,6,10,.600,4,6,.667,0,0,,2,1,3,1,0,1,0,2,16,+5
Isaiah Hartenstein,4:19,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,+3
Zeke Nnaji,1:29,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2
Markus Howard,1:29,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-2
Greg Whittington,1:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Vlatko Čančar,1:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Bol Bol,1:29,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
