Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Will Barton,38:52,.563,.531,.438,.250,2.7,13.1,8.0,16.4,1.3,5.1,5.3,20.1,130,112,4.6
Jamal Murray,36:10,.595,.577,.385,.077,8.7,8.5,8.6,28.7,0.0,0.0,18.2,18.9,125,121,2.1
Nikola Jokić,34:14,.544,.480,.160,.400,18.3,23.9,21.1,23.7,5.9,2.9,3.3,36.9,132,99,15.4
Michael Porter,30:32,.630,.600,.267,.133,10.3,16.7,13.5,5.1,0.0,3.3,0.0,21.6,143,116,-0.7
Paul Millsap,24:40,.429,.429,.143,.000,4.2,24.8,14.6,9.9,0.0,4.1,12.5,13.5,99,112,-9.2
PJ Dozier,24:34,.765,.700,.200,.400,0.0,16.6,8.4,15.0,0.0,4.1,33.8,15.0,108,115,-0.7
Facundo Campazzo,21:32,.000,.000,.000,.000,4.8,9.5,7.2,29.7,4.7,0.0,25.0,7.7,91,109,-3.2
JaMychal Green,17:40,.800,.800,.600,.000,11.8,5.8,8.8,9.5,0.0,5.7,0.0,23.6,165,117,14.8
Isaiah Hartenstein,4:19,.000,.000,.000,.000,0.0,47.3,23.9,0.0,0.0,0.0,0.0,9.6,0,108,-19.6
Vlatko Čančar,1:29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-8.7
Bol Bol,1:29,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0,123,-38.8
Greg Whittington,1:29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-8.5
Zeke Nnaji,1:29,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,200,123,20.1
Markus Howard,1:29,,,,,0.0,68.9,34.8,71.9,0.0,0.0,,0.0,233,101,7.3
