Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.652,.625,.352,.182,20.0,78.0,54.1,68.1,6.1,19.6,12.0,100.0,126.4,103.0
MIN,240,.523,.489,.427,.191,22.0,80.0,45.9,59.5,7.1,10.5,12.7,100.0,103.0,126.4
