Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Paul George,28:31,6,12,.500,4,6,.667,2,2,1.000,0,6,6,5,0,2,4,3,18,+16
Luke Kennard,28:29,6,9,.667,3,4,.750,0,0,,0,3,3,4,0,0,2,3,15,+15
Nicolas Batum,23:43,2,6,.333,1,4,.250,2,2,1.000,0,5,5,3,1,0,1,3,7,+20
Patrick Beverley,21:57,4,7,.571,4,5,.800,0,0,,1,2,3,1,1,0,1,2,12,+13
Serge Ibaka,21:39,7,12,.583,0,2,.000,2,2,1.000,0,8,8,4,0,2,1,1,16,+16
Reggie Jackson,26:03,4,9,.444,2,4,.500,1,2,.500,1,3,4,4,4,1,0,2,11,+10
Terance Mann,24:50,2,6,.333,0,0,,0,0,,1,3,4,3,0,1,1,3,4,+3
Lou Williams,20:10,7,11,.636,1,2,.500,5,6,.833,1,2,3,5,0,0,1,0,20,+26
Ivica Zubac,18:30,5,7,.714,0,0,,2,2,1.000,2,2,4,1,0,3,0,0,12,+12
Amir Coffey,11:21,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,0,0,0,5,-6
Mfiondu Kabengele,7:51,0,4,.000,0,2,.000,0,0,,0,2,2,0,0,0,2,3,0,-5
Daniel Oturu,6:56,2,2,1.000,0,0,,0,0,,1,2,3,1,0,1,0,1,4,-5
