Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paul George,28:31,.699,.667,.500,.167,0.0,20.2,11.9,22.8,0.0,6.6,23.7,26.3,111,103,0.6
Luke Kennard,28:29,.833,.833,.444,.000,0.0,10.1,5.9,18.3,0.0,0.0,18.2,17.2,134,110,0.1
Nicolas Batum,23:43,.509,.417,.667,.333,0.0,20.2,11.9,14.1,2.1,0.0,12.7,14.8,109,102,-5.6
Patrick Beverley,21:57,.857,.857,.714,.000,6.2,8.7,7.7,5.7,2.2,0.0,12.5,16.2,140,106,4.2
Serge Ibaka,21:39,.621,.583,.167,.167,0.0,35.5,20.9,28.2,0.0,8.7,7.2,28.5,126,96,6.3
Reggie Jackson,26:03,.557,.556,.444,.222,5.3,11.1,8.7,18.6,7.5,3.6,0.0,16.9,132,90,8.3
Terance Mann,24:50,.333,.333,.000,.000,5.5,11.6,9.1,13.4,0.0,3.8,14.3,12.5,90,107,-9.0
Lou Williams,20:10,.733,.682,.182,.545,6.8,9.5,8.4,39.2,0.0,0.0,6.8,32.3,150,111,8.3
Ivica Zubac,18:30,.761,.714,.000,.286,14.8,10.4,12.2,7.6,0.0,15.3,0.0,18.9,165,100,8.5
Amir Coffey,11:21,.833,.833,.667,.000,0.0,8.5,5.0,11.0,0.0,0.0,0.0,11.7,166,111,1.6
Mfiondu Kabengele,7:51,.000,.000,.500,.000,0.0,24.5,14.4,0.0,0.0,0.0,33.3,34.0,0,105,-50.6
Daniel Oturu,6:56,1.000,1.000,.000,.000,19.8,27.7,24.4,20.9,0.0,13.6,0.0,12.8,212,95,14.4
