Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Bazley,30:08,6,13,.462,1,4,.250,2,4,.500,1,5,6,1,0,0,2,1,15,-19
Shai Gilgeous-Alexander,28:58,8,15,.533,2,5,.400,1,2,.500,0,2,2,5,1,2,5,1,19,-31
Théo Maledon,28:23,3,7,.429,1,4,.250,4,4,1.000,0,1,1,1,2,0,2,2,11,-11
Al Horford,25:18,5,13,.385,2,3,.667,0,0,,2,5,7,3,2,1,1,1,12,-18
Luguentz Dort,23:51,2,8,.250,1,4,.250,2,2,1.000,0,3,3,1,0,0,1,0,7,-19
Kenrich Williams,20:17,3,7,.429,1,3,.333,0,0,,1,3,4,2,0,0,0,1,7,-12
Aleksej Pokusevski,20:04,1,4,.250,0,2,.000,0,0,,0,3,3,1,0,1,1,1,2,-9
Hamidou Diallo,15:22,6,7,.857,1,2,.500,2,3,.667,0,2,2,4,1,0,0,3,15,-14
Mike Muscala,12:49,2,5,.400,2,2,1.000,0,0,,3,2,5,0,0,0,1,0,6,-1
Isaiah Roby,11:42,0,3,.000,0,0,,2,2,1.000,0,3,3,0,2,2,1,0,2,-12
Justin Jackson,10:31,3,6,.500,2,5,.400,2,2,1.000,0,2,2,1,0,0,0,1,10,0
Josh Hall,7:34,0,0,,0,0,,0,0,,0,3,3,2,0,0,1,1,0,-2
Moses Brown,5:03,0,1,.000,0,0,,0,0,,1,3,4,0,0,2,1,1,0,-2
