Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,38:36,.636,.471,.412,.882,0.0,17.8,9.3,4.4,0.0,0.0,7.8,29.7,125,115,-0.5
Saddiq Bey,32:07,.850,.850,.900,.000,10.0,9.2,9.5,10.7,1.5,0.0,0.0,14.0,174,115,9.4
Mason Plumlee,26:35,.387,.333,.000,.667,8.0,25.8,17.3,32.4,0.0,3.2,20.5,16.5,99,110,-3.4
Dennis Smith,26:33,.612,.615,.385,.154,4.0,0.0,1.9,44.6,0.0,3.2,0.0,23.4,141,120,7.3
Wayne Ellington,16:52,.375,.375,1.000,.000,0.0,0.0,0.0,16.7,0.0,0.0,0.0,10.6,102,122,-8.5
Josh Jackson,28:28,.432,.464,.286,.357,3.7,13.8,9.0,6.3,5.2,5.9,0.0,25.5,94,103,0.4
Saben Lee,21:26,.405,.444,.000,.222,5.0,13.7,9.5,0.0,0.0,3.9,16.8,24.8,70,114,-14.3
Isaiah Stewart,21:25,1.000,1.000,.000,.000,10.0,41.2,26.2,14.8,2.3,3.9,50.0,12.6,108,99,1.8
Sviatoslav Mykhailiuk,18:34,.444,.300,.600,.800,0.0,0.0,0.0,0.0,2.7,0.0,12.9,18.7,83,117,-9.4
Sekou Doumbouya,9:24,.000,.000,1.000,.000,0.0,20.8,10.9,0.0,0.0,0.0,50.0,9.5,0,114,-17.4
