Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,0,240,41,86,.477,14,37,.378,17,22,.773,6,31,37,22,8,5,10,15,113
GSW,1,240,46,95,.484,14,36,.389,11,15,.733,17,36,53,30,5,3,16,16,117
