Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,43:50,.712,.717,.533,.067,0.0,8.2,4.2,36.6,1.1,0.0,0.0,29.8,153,122,15.1
Damian Lillard,41:21,.530,.482,.464,.179,3.0,11.7,7.4,35.1,1.2,0.0,14.2,36.1,109,121,-0.7
Robert Covington,38:28,.571,.500,.571,.286,3.2,21.9,12.7,0.0,2.6,0.0,20.2,10.9,97,116,-7.1
Derrick Jones,36:24,.521,.500,.000,1.000,6.8,13.2,10.0,3.3,1.4,2.8,0.0,6.7,131,118,-5.7
Jusuf Nurkić,34:45,.440,.455,.182,.545,10.6,27.7,19.3,23.2,0.0,2.9,18.0,20.3,99,119,-5.5
Carmelo Anthony,20:26,.278,.278,.222,.000,0.0,5.9,3.0,12.4,4.8,0.0,0.0,18.7,77,114,-9.2
Enes Kanter,18:15,.850,.800,.000,.400,27.0,33.0,30.0,0.0,0.0,5.6,25.4,18.3,137,116,-2.0
Rodney Hood,15:45,.750,.750,1.000,.000,0.0,0.0,0.0,7.7,6.3,0.0,33.3,8.1,104,112,-1.8
Anfernee Simons,9:51,.595,.600,1.000,.400,0.0,12.2,6.2,0.0,5.0,20.7,0.0,25.3,121,99,15.6
Gary Trent,5:55,.000,.000,1.000,.000,0.0,20.4,10.3,0.0,0.0,0.0,0.0,7.2,0,122,-20.5
