Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,38:32,12,22,.545,2,5,.400,8,11,.727,0,6,6,7,0,0,3,3,34,+3
Anthony Davis,34:34,9,18,.500,0,3,.000,5,10,.500,1,7,8,2,0,2,2,4,23,-4
Dennis Schröder,28:51,7,14,.500,1,3,.333,1,1,1.000,0,3,3,3,0,0,0,0,16,0
Kentavious Caldwell-Pope,27:08,1,3,.333,1,2,.500,0,0,,0,3,3,2,1,0,1,0,3,+1
Marc Gasol,24:09,3,7,.429,2,4,.500,0,0,,1,1,2,3,0,0,1,3,8,-9
Wesley Matthews,19:50,1,3,.333,1,2,.500,0,0,,0,2,2,0,1,0,1,2,3,0
Alex Caruso,15:59,4,7,.571,1,1,1.000,1,1,1.000,1,0,1,2,0,0,0,1,10,+8
Kyle Kuzma,15:40,1,4,.250,0,1,.000,1,2,.500,2,4,6,1,0,0,1,1,3,-5
Montrezl Harrell,14:45,0,1,.000,0,0,,0,0,,0,1,1,0,3,0,0,4,0,-6
Markieff Morris,13:26,2,5,.400,0,3,.000,0,0,,1,1,2,0,0,0,0,1,4,+3
Talen Horton-Tucker,7:06,1,2,.500,0,0,,0,0,,0,3,3,0,0,0,2,1,2,+4
