Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,38:32,.633,.591,.227,.500,0.0,19.7,10.0,33.5,0.0,0.0,10.1,34.4,122,111,9.6
Anthony Davis,34:34,.513,.500,.167,.556,3.8,25.6,14.8,9.7,0.0,4.6,8.2,31.4,100,106,1.7
Dennis Schröder,28:51,.554,.536,.214,.071,0.0,13.1,6.7,17.0,0.0,0.0,0.0,22.2,118,113,5.3
Kentavious Caldwell-Pope,27:08,.500,.500,.667,.000,0.0,14.0,7.1,9.0,1.8,0.0,25.0,6.6,91,109,-2.6
Marc Gasol,24:09,.571,.571,.571,.000,5.4,5.2,5.3,17.0,0.0,0.0,12.5,14.7,115,113,2.7
Wesley Matthews,19:50,.500,.500,.667,.000,0.0,12.7,6.5,0.0,2.5,0.0,25.0,9.0,71,107,-2.9
Alex Caruso,15:59,.672,.643,.143,.143,8.1,0.0,4.0,20.7,0.0,0.0,0.0,20.7,145,115,13.2
Kyle Kuzma,15:40,.307,.250,.250,.500,16.6,32.3,24.5,8.1,0.0,0.0,17.0,16.7,80,110,-5.2
Montrezl Harrell,14:45,.000,.000,.000,.000,0.0,8.6,4.3,0.0,9.9,0.0,0.0,3.0,0,90,-1.3
Markieff Morris,13:26,.400,.400,.600,.000,9.7,9.4,9.5,0.0,0.0,0.0,0.0,16.5,92,113,-5.5
Talen Horton-Tucker,7:06,.500,.500,.000,.000,0.0,53.4,27.0,0.0,0.0,0.0,50.0,25.0,45,105,-16.6
