Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,1,240,43,99,.434,18,40,.450,17,18,.944,15,37,52,26,10,4,9,20,121
BOS,0,240,35,86,.407,11,39,.282,18,23,.783,11,36,47,19,5,8,13,15,99
