Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,240,.568,.524,.294,.271,26.8,72.1,50.0,41.5,5.3,5.6,12.0,100.0,113.5,115.6
SAC,240,.587,.536,.357,.262,27.9,73.2,50.0,52.5,5.3,10.0,14.6,100.0,115.6,113.5
