Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,40,84,.476,18,48,.375,24,27,.889,10,31,41,28,4,7,10,22,122
BOS,0,240,38,86,.442,13,29,.448,19,23,.826,11,24,35,18,2,2,8,25,108
