Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kentavious Caldwell-Pope,41:00,8,18,.444,5,12,.417,4,4,1.000,0,5,5,2,2,1,0,2,25,+13
Dennis Schröder,39:25,11,24,.458,1,6,.167,2,2,1.000,0,6,6,8,1,2,2,2,25,+10
Kyle Kuzma,37:49,4,6,.667,2,2,1.000,3,4,.750,2,4,6,6,2,1,1,1,13,+16
Markieff Morris,36:48,4,12,.333,2,8,.250,0,0,,5,7,12,3,0,1,4,1,10,+17
Andre Drummond,30:28,10,15,.667,0,0,,7,8,.875,2,6,8,3,2,1,2,4,27,+18
Talen Horton-Tucker,22:23,3,5,.600,0,1,.000,2,3,.667,0,5,5,1,0,0,1,1,8,-4
Montrezl Harrell,20:39,5,7,.714,0,0,,2,2,1.000,2,5,7,2,0,0,2,0,12,-7
Alex Caruso,19:20,2,2,1.000,0,0,,0,0,,0,1,1,1,1,0,1,1,4,+1
Ben McLemore,10:29,1,3,.333,1,3,.333,0,0,,0,2,2,0,0,2,1,2,3,-4
Wesley Matthews,6:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
