Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,38:53,12,20,.600,1,2,.500,4,6,.667,2,13,15,6,2,2,3,5,29,-8
Khris Middleton,37:48,6,14,.429,2,4,.500,4,6,.667,0,2,2,4,0,0,3,4,18,-12
Brook Lopez,26:05,8,18,.444,3,9,.333,4,6,.667,1,5,6,0,0,2,1,3,23,-14
Donte DiVincenzo,26:02,2,9,.222,1,4,.250,0,0,,1,1,2,2,0,0,1,4,5,-14
Bryn Forbes,20:13,2,6,.333,1,4,.250,0,0,,0,0,0,0,0,0,0,1,5,-7
D.J. Augustin,29:30,2,7,.286,1,4,.250,7,9,.778,0,1,1,3,2,1,0,4,12,+4
Pat Connaughton,28:52,1,2,.500,0,0,,0,0,,0,1,1,3,4,1,1,3,2,-13
Bobby Portis,20:41,7,13,.538,1,4,.250,0,0,,1,4,5,1,0,0,0,2,15,-6
Torrey Craig,10:36,2,3,.667,2,2,1.000,0,0,,1,0,1,0,0,0,1,2,6,0
Thanasis Antetokounmpo,0:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Jaylen Adams,0:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
