Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donovan Mitchell,38:34,.635,.600,.400,.233,2.6,8.7,5.5,31.0,2.3,0.0,10.8,37.1,124,121,8.6
Royce O'Neale,33:07,.935,.900,1.000,.400,9.3,13.5,11.3,11.0,0.0,0.0,25.4,9.2,154,126,3.1
Rudy Gobert,33:04,.403,.500,.125,1.250,15.4,27.0,21.0,0.0,2.7,4.2,0.0,14.5,102,114,-3.0
Joe Ingles,32:58,.928,.941,.588,.176,3.1,13.5,8.1,11.0,2.7,0.0,0.0,21.5,187,120,21.0
Bojan Bogdanović,30:33,.233,.167,.500,.167,0.0,18.3,8.7,0.0,4.3,0.0,13.4,18.8,45,116,-13.6
Jordan Clarkson,24:38,.284,.227,.727,.273,0.0,18.1,8.7,29.2,0.0,0.0,28.9,27.1,64,125,-15.6
Georges Niang,16:30,.214,.214,.571,.000,6.2,20.3,12.9,7.1,0.0,0.0,22.2,21.1,51,125,-17.9
Derrick Favors,13:59,.820,1.000,.000,.500,0.0,23.9,11.4,9.2,3.2,5.0,29.1,9.5,114,113,1.2
Miye Oni,12:49,.625,.625,.500,.000,0.0,8.7,4.2,0.0,0.0,0.0,0.0,12.0,128,126,-3.5
Trent Forrest,0:57,,,,,0.0,100.0,56.1,0.0,0.0,0.0,,0.0,0,114,-2.0
Jarrell Brantley,0:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-6.2
Juwan Morgan,0:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-5.9
Elijah Hughes,0:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-6.8
