Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,33:41,10,18,.556,5,9,.556,16,17,.941,1,2,3,5,0,0,2,4,41,+12
John Collins,30:28,6,10,.600,1,4,.250,4,6,.667,3,5,8,0,0,0,1,5,17,+17
Kevin Huerter,29:59,2,10,.200,1,5,.200,0,1,.000,2,3,5,3,1,0,0,5,5,+21
Clint Capela,29:49,6,14,.429,0,0,,1,1,1.000,5,9,14,3,0,3,1,2,13,+15
De'Andre Hunter,12:05,3,7,.429,0,2,.000,0,0,,1,1,2,1,1,0,0,0,6,+7
Cam Reddish,32:08,2,7,.286,1,5,.200,2,4,.500,0,3,3,0,1,1,2,4,7,+10
Solomon Hill,19:32,1,5,.200,0,4,.000,0,0,,0,3,3,0,1,0,0,2,2,+4
Danilo Gallinari,18:18,4,8,.500,2,4,.500,1,2,.500,0,3,3,0,0,0,3,2,11,-3
Rajon Rondo,14:35,3,4,.750,2,3,.667,0,0,,0,2,2,4,1,0,3,3,8,+4
Onyeka Okongwu,11:20,2,3,.667,0,0,,2,3,.667,0,4,4,0,0,0,0,2,6,0
Tony Snell,6:07,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-5
Brandon Goodwin,1:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Bruno Fernando,0:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
