Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,39:14,7,16,.438,1,4,.250,8,9,.889,1,10,11,7,2,0,5,3,23,-9
RJ Barrett,30:18,7,17,.412,0,3,.000,0,0,,1,7,8,3,0,0,2,5,14,-11
Reggie Bullock,21:49,1,7,.143,0,4,.000,2,2,1.000,0,2,2,1,1,0,0,1,4,-1
Mitchell Robinson,20:22,4,6,.667,0,0,,1,2,.500,6,2,8,0,0,1,0,3,9,+2
Elfrid Payton,17:41,2,5,.400,0,1,.000,1,1,1.000,0,2,2,0,1,0,2,0,5,-5
Immanuel Quickley,30:19,5,13,.385,2,7,.286,4,4,1.000,1,5,6,7,0,0,1,2,16,-3
Alec Burks,28:30,6,12,.500,3,6,.500,3,4,.750,1,0,1,1,2,0,0,2,18,-3
Nerlens Noel,27:38,4,6,.667,0,1,.000,0,0,,1,5,6,0,0,5,0,1,8,-10
Austin Rivers,15:22,0,4,.000,0,3,.000,1,2,.500,0,1,1,1,0,0,0,0,1,-1
Obi Toppin,8:46,1,1,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,1,2,4,+1
