Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Rui Hachimura,34:10,5,13,.385,1,3,.333,0,0,,1,6,7,1,0,0,1,3,11,-7
Bradley Beal,32:22,6,15,.400,0,3,.000,10,10,1.000,0,4,4,4,1,0,5,2,22,-20
Russell Westbrook,28:44,3,14,.214,0,3,.000,8,10,.800,0,4,4,12,2,0,4,1,14,-17
Garrison Mathews,21:04,1,1,1.000,1,1,1.000,2,3,.667,0,4,4,0,0,0,1,2,5,-19
Alex Len,11:32,2,2,1.000,0,0,,1,2,.500,2,1,3,0,0,3,1,1,5,-10
Moritz Wagner,23:28,3,4,.750,1,2,.500,4,4,1.000,0,1,1,3,1,0,1,4,11,+1
Deni Avdija,21:47,5,7,.714,2,4,.500,2,3,.667,1,3,4,0,0,0,0,6,14,-5
Raul Neto,18:36,3,8,.375,1,2,.500,1,2,.500,0,3,3,1,1,0,0,0,8,-8
Isaac Bonga,15:46,2,3,.667,0,1,.000,0,0,,3,2,5,1,0,1,2,2,4,-12
Troy Brown,15:28,3,5,.600,2,2,1.000,0,0,,0,1,1,1,0,0,0,1,8,+12
Robin Lopez,7:07,3,3,1.000,0,0,,0,1,.000,0,0,0,0,0,1,1,1,6,-5
Cassius Winston,5:03,1,2,.500,1,1,1.000,0,0,,0,2,2,2,0,0,0,0,3,-1
Anthony Gill,4:53,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,+1
