Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,0,240,39,95,.411,12,43,.279,13,16,.813,9,40,49,25,6,10,12,19,103
OKC,1,240,35,98,.357,11,36,.306,18,25,.720,17,40,57,21,5,4,9,14,99
