Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Buddy Hield,37:32,.520,.469,.813,.188,0.0,24.7,13.3,15.7,1.3,2.1,5.5,20.5,106,95,1.5
Delon Wright,36:42,.433,.433,.333,.000,2.7,20.7,12.3,33.6,5.3,8.4,6.3,18.4,103,85,9.7
Marvin Bagley,30:53,.409,.367,.333,.133,12.7,8.2,10.3,5.0,0.0,2.5,11.2,24.4,87,107,-12.4
Richaun Holmes,30:53,.505,.500,.000,.167,9.5,10.9,10.3,15.7,0.0,2.5,18.9,21.6,94,106,-6.5
Maurice Harkless,23:59,.557,.556,.444,.222,4.1,10.5,7.6,6.9,0.0,6.5,0.0,17.3,117,103,-0.6
Terence Davis,30:46,.628,.577,.615,.231,0.0,13.7,7.4,15.8,0.0,0.0,17.3,23.7,105,105,-3.2
Justin James,18:27,.553,.500,.600,.400,0.0,4.6,2.5,0.0,0.0,0.0,7.8,29.1,100,110,-6.8
Damian Jones,16:25,.667,.667,.000,.000,0.0,15.4,8.3,17.6,2.9,4.7,0.0,7.7,147,95,2.5
Kyle Guy,11:19,.000,.000,1.000,.000,0.0,7.4,4.0,32.6,0.0,0.0,33.3,11.2,48,109,-12.3
Jahmi'us Ramsey,3:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,113,-11.9
