Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,240,39,80,.488,10,27,.370,14,16,.875,8,33,41,20,8,6,13,24,102
CLE,0,240,29,84,.345,8,26,.308,15,18,.833,14,29,43,15,8,5,14,20,81
