Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,32:26,8,20,.400,3,7,.429,8,9,.889,2,4,6,6,1,0,5,3,27,-28
Josh Richardson,31:03,2,9,.222,2,7,.286,0,0,,1,0,1,5,1,0,1,1,6,-25
Dorian Finney-Smith,26:38,1,3,.333,1,3,.333,2,2,1.000,1,3,4,2,0,0,0,4,5,-19
Kristaps Porziņģis,25:12,9,16,.563,5,8,.625,2,2,1.000,1,4,5,3,0,2,1,4,25,-21
Maxi Kleber,20:22,1,2,.500,0,0,,0,0,,0,7,7,1,0,1,1,4,2,-11
Tim Hardaway,23:40,6,14,.429,5,11,.455,2,2,1.000,0,3,3,1,0,0,0,1,19,-12
Jalen Brunson,22:26,6,9,.667,3,5,.600,3,4,.750,2,1,3,4,0,0,1,1,18,0
Dwight Powell,14:30,0,0,,0,0,,1,2,.500,1,5,6,1,0,0,0,4,1,0
Trey Burke,13:40,2,7,.286,0,3,.000,0,0,,0,1,1,2,0,0,0,0,4,-5
James Johnson,7:43,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2,-10
Boban Marjanović,5:35,1,4,.250,0,0,,2,2,1.000,2,4,6,0,0,0,0,0,4,-6
Willie Cauley-Stein,5:35,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,0,3,-6
Wesley Iwundu,5:35,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-6
Josh Green,5:35,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-6
