Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Miles Bridges,37:20,8,13,.615,4,8,.500,6,6,1.000,2,5,7,4,0,2,2,1,26,+13
Terry Rozier,33:12,8,17,.471,3,9,.333,1,2,.500,0,3,3,1,1,1,2,4,20,+10
P.J. Washington,31:07,6,13,.462,3,7,.429,3,3,1.000,0,7,7,4,0,1,1,1,18,+10
Jalen McDaniels,31:05,7,11,.636,2,3,.667,3,4,.750,3,3,6,5,1,2,1,3,19,+8
Devonte' Graham,25:34,6,12,.500,6,12,.500,2,2,1.000,0,2,2,5,0,0,2,1,20,+15
Brad Wanamaker,22:31,1,3,.333,0,1,.000,4,4,1.000,0,3,3,7,2,0,2,2,6,+11
Cody Zeller,21:32,5,8,.625,0,0,,0,0,,7,5,12,3,0,3,2,3,10,+13
Caleb Martin,14:11,1,7,.143,0,5,.000,0,0,,1,3,4,5,0,0,3,2,2,+7
Cody Martin,12:31,1,4,.250,1,3,.333,0,0,,0,4,4,0,0,1,2,0,3,-7
Vernon Carey,3:33,1,2,.500,0,1,.000,1,1,1.000,0,1,1,0,0,0,1,1,3,-10
Nick Richards,2:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-10
Nate Darling,2:28,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-10
Grant Riller,2:28,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-10
