Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Khris Middleton,32:46,8,18,.444,1,6,.167,5,5,1.000,1,3,4,5,0,0,0,1,22,-23
Giannis Antetokounmpo,31:59,9,15,.600,1,5,.200,8,13,.615,2,11,13,5,3,0,3,3,27,-13
Jrue Holiday,27:55,4,10,.400,0,4,.000,0,0,,2,2,4,5,2,0,3,0,8,-9
Donte DiVincenzo,23:30,4,7,.571,2,4,.500,0,1,.000,0,2,2,1,0,0,1,0,10,-11
Brook Lopez,20:51,2,7,.286,0,4,.000,2,2,1.000,2,0,2,0,1,2,0,3,6,-25
Bobby Portis,26:07,7,12,.583,1,2,.500,2,2,1.000,5,2,7,2,1,1,1,5,17,+6
Bryn Forbes,17:39,0,4,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,2,1,-9
Pat Connaughton,15:57,2,8,.250,0,5,.000,0,0,,1,2,3,1,0,1,0,2,4,-6
D.J. Augustin,13:45,0,6,.000,0,4,.000,2,2,1.000,0,1,1,1,0,0,1,0,2,-19
Jordan Nwora,7:27,4,6,.667,1,2,.500,0,0,,0,2,2,0,0,0,2,0,9,+6
Sam Merrill,7:27,1,2,.500,1,1,1.000,0,0,,1,2,3,2,0,0,0,1,3,+6
D.J. Wilson,6:54,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,2,1,-6
Thanasis Antetokounmpo,4:59,0,0,,0,0,,0,0,,2,0,2,0,0,0,0,2,0,0
Torrey Craig,2:44,0,0,,0,0,,0,0,,0,0,0,2,0,1,0,0,0,+3
