Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,36:17,.682,.587,.304,.478,0.0,7.9,4.3,31.3,1.4,0.0,9.7,38.9,131,110,11.1
De'Andre Hunter,36:06,.590,.500,.438,.375,0.0,8.0,4.3,19.2,1.4,2.1,5.1,24.9,124,108,5.5
John Collins,35:21,.463,.409,.273,.182,3.2,27.2,16.2,12.9,0.0,10.8,0.0,15.4,112,97,2.4
Kevin Huerter,35:19,.650,.650,.300,.000,0.0,5.4,3.0,13.5,0.0,2.2,16.7,15.5,112,112,-1.8
Clint Capela,34:32,.547,.545,.000,.182,26.5,27.8,27.2,4.8,2.9,4.4,20.2,19.7,112,95,0.2
Solomon Hill,23:18,.000,.000,1.000,.000,0.0,16.5,9.0,5.6,4.4,0.0,0.0,3.9,32,100,-2.1
Brandon Goodwin,15:40,.902,.833,.667,.667,0.0,18.4,10.0,19.8,0.0,0.0,0.0,11.3,191,109,8.0
Danilo Gallinari,14:27,.347,.000,1.000,1.000,0.0,6.6,3.6,0.0,0.0,0.0,51.0,18.6,35,113,-22.5
Rajon Rondo,6:12,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,8.2,0.0,66.7,22.1,47,98,-6.1
Tony Snell,2:41,.000,.000,.000,.000,0.0,35.8,19.4,48.3,0.0,0.0,0.0,17.0,55,101,-11.8
Skylar Mays,0:07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-165.5
