Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kendrick Nunn,35:41,.250,.250,.333,.000,0.0,8.4,3.7,5.6,4.7,0.0,14.3,20.5,46,110,-13.4
Bam Adebayo,32:58,.517,.375,.000,.750,0.0,9.1,4.0,18.5,0.0,0.0,8.6,18.5,105,121,-5.4
Duncan Robinson,30:47,.636,.636,.818,.000,0.0,4.9,2.1,7.7,0.0,4.5,8.3,20.4,109,121,-0.4
Goran Dragić,30:12,.549,.455,.091,.364,0.0,14.9,6.5,31.7,1.9,4.5,7.3,23.9,112,113,0.2
Kelly Olynyk,22:46,.509,.500,.333,.333,5.1,32.9,17.3,19.5,9.9,0.0,0.0,15.8,116,90,5.9
Tyler Herro,28:22,.375,.375,.583,.000,8.3,15.9,11.6,7.4,7.9,0.0,7.7,24.0,78,100,0.4
Andre Iguodala,20:13,.210,.000,.667,1.333,5.8,14.8,9.8,17.0,5.6,6.8,0.0,12.3,74,104,-0.2
Gabe Vincent,17:48,.571,.500,.714,.286,0.0,0.0,0.0,13.5,3.2,0.0,11.3,26.1,102,117,-0.4
Precious Achiuwa,15:02,.532,1.000,.000,2.000,7.8,29.9,17.5,0.0,3.7,9.1,0.0,6.5,115,102,-4.1
Max Strus,6:11,.615,.625,.750,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,112,124,8.8
