Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,1,240,39,86,.453,15,35,.429,22,26,.846,7,25,32,27,11,5,17,13,115
TOR,0,240,53,86,.616,17,32,.531,12,14,.857,5,34,39,29,12,11,17,18,135
