Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,0,240,44,88,.500,13,40,.325,13,17,.765,8,37,45,25,4,3,11,17,114
MEM,1,240,42,90,.467,13,34,.382,16,21,.762,11,34,45,27,7,3,7,18,113
