Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,37:57,10,19,.526,0,2,.000,10,10,1.000,3,7,10,10,2,0,1,1,30,+5
Bam Adebayo,35:54,12,15,.800,0,0,,3,5,.600,3,9,12,7,1,2,3,3,27,-5
Duncan Robinson,34:45,5,13,.385,3,11,.273,0,0,,0,4,4,1,0,0,0,4,13,+5
Kendrick Nunn,21:28,2,6,.333,0,4,.000,2,2,1.000,0,2,2,1,0,0,1,4,6,-17
Kelly Olynyk,14:25,1,6,.167,0,4,.000,0,0,,0,2,2,1,0,0,1,2,2,+6
Tyler Herro,40:42,11,20,.550,4,10,.400,1,3,.333,2,3,5,2,1,2,2,1,27,-8
Andre Iguodala,20:39,1,2,.500,0,1,.000,0,0,,0,2,2,3,1,1,0,1,2,-10
Maurice Harkless,13:20,0,0,,0,0,,0,0,,1,0,1,2,0,1,0,1,0,-6
Precious Achiuwa,12:06,3,6,.500,0,0,,2,2,1.000,0,1,1,0,2,0,0,3,8,-2
Max Strus,8:44,1,4,.250,1,4,.250,0,0,,0,0,0,0,0,0,0,1,3,-3
