Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Derrick White,28:24,4,16,.250,0,6,.000,5,5,1.000,1,2,3,6,1,0,0,2,13,-14
Keldon Johnson,27:21,6,11,.545,0,2,.000,1,4,.250,1,9,10,1,0,0,2,1,13,-16
Jakob Poeltl,27:18,4,7,.571,0,0,,1,1,1.000,2,3,5,0,0,0,1,2,9,-14
DeMar DeRozan,26:49,4,9,.444,0,1,.000,12,13,.923,1,3,4,2,0,0,1,1,20,-10
Luka Šamanić,24:32,3,10,.300,0,5,.000,2,3,.667,1,5,6,5,0,0,2,5,8,-10
Rudy Gay,24:01,5,8,.625,3,5,.600,0,0,,0,2,2,1,0,0,1,2,13,-18
Patty Mills,23:19,1,4,.250,1,3,.333,1,2,.500,1,3,4,2,0,1,0,2,4,-18
Devin Vassell,17:27,3,8,.375,0,2,.000,0,0,,0,0,0,2,0,0,0,1,6,-8
Drew Eubanks,12:00,2,3,.667,0,0,,0,0,,1,2,3,2,0,2,0,1,4,-4
Tre Jones,11:37,2,3,.667,0,0,,0,0,,0,0,0,1,1,0,2,0,4,-2
Gorgui Dieng,8:42,1,3,.333,1,2,.500,2,2,1.000,0,0,0,0,1,0,1,4,5,-6
Quinndary Weatherspoon,8:30,0,1,.000,0,0,,2,2,1.000,0,1,1,0,1,0,0,1,2,0
