Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Vassell,30:36,.643,.650,.300,.200,2.9,14.3,7.1,11.4,0.0,3.3,0.0,15.8,131,132,1.6
Keldon Johnson,26:11,.276,.250,.300,.200,0.0,11.1,4.2,5.5,0.0,0.0,0.0,18.5,61,134,-13.3
Dejounte Murray,19:22,.451,.333,.333,.667,4.5,15.0,8.4,23.2,0.0,0.0,20.5,22.4,88,134,-9.3
DeMar DeRozan,17:43,.375,.375,.000,.000,0.0,8.2,3.1,28.2,2.8,0.0,0.0,20.1,88,128,-5.5
Jakob Poeltl,12:51,.500,.500,.000,.000,20.4,11.3,17.0,16.9,7.6,0.0,0.0,27.7,114,116,4.0
Luka Šamanić,24:06,.504,.500,.286,.143,3.6,24.1,11.3,8.0,0.0,4.2,16.8,33.0,83,129,-5.8
Tre Jones,23:46,.688,.688,.125,.000,3.7,6.1,4.6,22.5,0.0,0.0,0.0,15.0,143,135,0.6
Drew Eubanks,21:59,.658,.563,.125,.750,7.9,46.3,22.3,7.7,0.0,9.3,0.0,21.6,141,122,6.2
Lonnie Walker,20:55,.318,.318,.364,.000,0.0,13.9,5.2,38.1,2.3,0.0,0.0,23.4,82,128,-3.2
Keita Bates-Diop,15:51,.521,.500,.000,1.000,0.0,9.2,3.4,0.0,6.2,6.4,25.8,10.9,74,116,-1.8
Gorgui Dieng,13:10,.255,.200,.600,.400,0.0,11.0,4.1,21.9,3.7,0.0,14.5,23.3,57,125,-12.5
Rudy Gay,6:45,.000,.000,1.000,.000,0.0,21.5,8.1,0.0,0.0,0.0,0.0,6.6,0,133,-16.6
Patty Mills,6:45,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0,136,-18.7
