Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
P.J. Washington,31:36,.601,.583,.333,.250,3.3,22.9,13.8,10.9,2.8,2.7,7.0,17.5,126,91,2.4
Gordon Hayward,31:28,.582,.556,.333,.222,3.3,11.5,7.7,38.4,7.0,0.0,9.2,26.7,129,87,9.2
Bismack Biyombo,29:13,.926,1.000,.000,1.000,14.3,12.4,13.3,14.3,1.5,5.9,18.8,7.0,175,95,5.5
Terry Rozier,29:07,.723,.714,.571,.048,0.0,9.3,5.0,21.1,4.5,0.0,12.3,32.4,126,93,10.1
LaMelo Ball,26:21,.684,.692,.385,.154,0.0,24.1,12.9,23.8,3.3,0.0,22.4,26.2,111,91,4.6
Miles Bridges,29:12,.825,.786,.429,.286,7.1,24.8,16.6,19.2,0.0,2.9,11.3,11.7,165,96,5.7
Cody Martin,25:48,.250,.250,.250,.000,8.1,10.5,9.4,3.8,1.7,10.0,0.0,6.0,100,93,-1.0
Malik Monk,25:33,.575,.500,.538,.462,4.1,3.5,3.8,9.0,0.0,0.0,24.2,31.2,95,105,-12.2
Caleb Martin,5:59,.375,.375,.250,.000,17.4,45.4,32.4,0.0,0.0,0.0,0.0,25.8,98,92,-8.0
Jalen McDaniels,5:43,.333,.333,.000,.000,18.3,0.0,8.5,0.0,0.0,0.0,0.0,20.3,94,106,-17.3
