Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
P.J. Washington,31:36,6,12,.500,2,4,.500,2,3,.667,1,8,9,3,2,1,1,2,16,+21
Gordon Hayward,31:28,10,18,.556,0,6,.000,3,4,.750,1,4,5,9,5,0,2,2,23,+30
Bismack Biyombo,29:13,3,3,1.000,0,0,,2,3,.667,4,4,8,4,1,2,1,3,8,+23
Terry Rozier,29:07,12,21,.571,6,12,.500,1,1,1.000,0,3,3,4,3,0,3,3,31,+23
LaMelo Ball,26:21,7,13,.538,4,5,.800,1,2,.500,0,7,7,5,2,0,4,0,19,+25
Miles Bridges,29:12,5,7,.714,1,3,.333,2,2,1.000,2,8,10,5,0,1,1,3,13,+26
Cody Martin,25:48,1,4,.250,0,1,.000,0,0,,2,3,5,1,1,3,0,0,2,+12
Malik Monk,25:33,5,13,.385,3,7,.429,5,6,.833,1,1,2,2,0,0,5,4,18,+13
Caleb Martin,5:59,1,4,.250,1,1,1.000,0,0,,1,3,4,0,0,0,0,0,3,-4
Jalen McDaniels,5:43,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,1,2,-4
