Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,31:03,7,14,.500,2,5,.400,4,5,.800,0,12,12,4,3,0,3,2,20,+29
RJ Barrett,29:14,5,11,.455,2,4,.500,7,8,.875,4,7,11,3,2,0,4,3,19,+32
Reggie Bullock,28:10,4,9,.444,3,8,.375,0,0,,1,6,7,0,1,0,1,2,11,+36
Mitchell Robinson,24:13,4,5,.800,0,0,,0,0,,4,3,7,0,0,2,1,4,8,+28
Elfrid Payton,23:10,3,9,.333,0,1,.000,3,3,1.000,1,3,4,3,1,1,2,2,9,+15
Nerlens Noel,23:47,2,3,.667,0,0,,1,2,.500,0,4,4,0,2,2,0,4,5,+2
Immanuel Quickley,21:06,7,12,.583,2,4,.500,1,1,1.000,0,0,0,8,1,1,2,4,17,+20
Obi Toppin,16:57,5,8,.625,2,4,.500,0,0,,0,5,5,0,1,1,1,0,12,+1
Austin Rivers,16:19,0,3,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,2,0,0
Kevin Knox,15:29,1,3,.333,1,2,.500,0,0,,0,2,2,1,0,0,0,3,3,+3
Dennis Smith,3:44,0,2,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-5
Theo Pinson,3:31,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-6
Ignas Brazdeikis,3:17,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-5
