Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nerlens Noel,29:40,2,3,.667,0,0,,1,2,.500,1,4,5,0,2,6,2,4,5,-13
Julius Randle,29:38,5,15,.333,0,5,.000,4,6,.667,1,7,8,5,0,1,5,3,14,-21
RJ Barrett,27:58,4,13,.308,4,8,.500,2,2,1.000,0,3,3,1,0,1,0,3,14,-5
Reggie Bullock,24:01,4,9,.444,3,7,.429,3,3,1.000,0,2,2,2,1,0,1,2,14,-14
Elfrid Payton,16:32,3,7,.429,0,0,,0,1,.000,0,6,6,2,1,0,4,1,6,-17
Derrick Rose,26:48,6,10,.600,2,3,.667,0,0,,0,2,2,3,0,0,2,2,14,-10
Immanuel Quickley,24:25,4,8,.500,3,5,.600,7,9,.778,0,3,3,0,1,0,1,2,18,-7
Obi Toppin,16:40,2,6,.333,0,2,.000,0,0,,2,4,6,0,0,0,0,1,4,-3
Alec Burks,15:32,0,7,.000,0,3,.000,0,0,,0,2,2,2,0,1,0,1,0,-20
Taj Gibson,11:29,1,3,.333,0,0,,0,0,,1,0,1,1,1,1,0,5,2,-10
Kevin Knox,4:40,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+11
Frank Ntilikina,4:40,0,2,.000,0,1,.000,0,2,.000,1,1,2,0,0,0,0,0,0,+11
Norvel Pelle,4:30,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+9
Jared Harper,2:23,0,0,,0,0,,1,2,.500,0,0,0,1,0,0,0,0,1,+4
Theo Pinson,1:04,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+5
