Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nerlens Noel,29:40,.644,.667,.000,.667,3.1,12.4,7.8,0.0,3.1,16.7,34.0,8.4,86,99,1.7
Julius Randle,29:38,.397,.333,.333,.400,3.1,21.8,12.5,32.5,0.0,2.8,22.1,32.5,74,108,-6.6
RJ Barrett,27:58,.504,.462,.615,.154,0.0,9.9,5.0,6.6,0.0,3.0,0.0,21.1,101,114,0.8
Reggie Bullock,24:01,.678,.611,.778,.333,0.0,7.7,3.8,16.0,1.9,0.0,8.8,20.0,124,112,6.4
Elfrid Payton,16:32,.403,.429,.000,.143,0.0,33.5,16.7,23.9,2.8,0.0,35.0,29.4,57,98,-10.4
Derrick Rose,26:48,.700,.700,.300,.000,0.0,6.9,3.4,24.1,0.0,0.0,16.7,19.0,114,117,0.3
Immanuel Quickley,24:25,.753,.688,.625,1.125,0.0,11.3,5.7,0.0,1.9,0.0,7.7,22.6,136,111,7.6
Obi Toppin,16:40,.333,.333,.333,.000,11.1,22.2,16.6,0.0,0.0,0.0,0.0,15.3,83,110,-6.8
Alec Burks,15:32,.000,.000,.429,.000,0.0,11.9,5.9,18.7,0.0,5.3,0.0,19.2,17,112,-14.7
Taj Gibson,11:29,.333,.333,.000,.000,8.0,0.0,4.0,14.5,4.0,7.2,0.0,11.1,95,107,-3.7
Frank Ntilikina,4:40,.000,.000,.500,1.000,19.8,19.8,19.8,0.0,0.0,0.0,0.0,26.2,25,111,-21.5
Kevin Knox,4:40,.750,.750,.500,.000,0.0,0.0,0.0,45.3,0.0,0.0,0.0,18.2,156,120,16.0
Norvel Pelle,4:30,1.000,1.000,.000,.000,0.0,20.5,10.3,0.0,0.0,0.0,0.0,9.4,200,111,5.4
Jared Harper,2:23,.568,,,,0.0,0.0,0.0,61.0,0.0,0.0,0.0,15.7,149,120,8.9
Theo Pinson,1:04,,,,,0.0,86.5,43.3,0.0,0.0,0.0,,0.0,0,79,0.4
