Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,1,240,34,92,.370,15,38,.395,7,7,1.000,12,38,50,25,5,3,16,16,90
MIA,0,240,37,80,.463,12,35,.343,15,20,.750,1,40,41,26,11,6,9,13,101
