Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,37:36,10,16,.625,6,8,.750,4,4,1.000,0,6,6,6,0,2,5,3,30,-9
Coby White,33:45,3,13,.231,2,8,.250,0,0,,1,2,3,5,2,0,0,3,8,-8
Lauri Markkanen,33:03,8,18,.444,4,10,.400,0,0,,1,5,6,2,0,0,2,2,20,-9
Wendell Carter,22:27,1,5,.200,0,0,,2,2,1.000,4,6,10,3,0,0,0,2,4,-11
Patrick Williams,20:36,1,6,.167,1,1,1.000,0,0,,1,1,2,0,1,0,3,0,3,-16
Thaddeus Young,25:33,6,13,.462,0,0,,1,1,1.000,4,6,10,3,1,1,2,1,13,0
Garrett Temple,21:23,2,6,.333,1,3,.333,0,0,,0,1,1,0,0,0,1,1,5,-1
Denzel Valentine,17:23,2,6,.333,1,4,.250,0,0,,1,6,7,1,1,0,1,2,5,-1
Tomáš Satoranský,15:46,1,6,.167,0,3,.000,0,0,,0,1,1,3,0,0,1,0,2,-1
Otto Porter,12:27,0,3,.000,0,1,.000,0,0,,0,4,4,2,0,0,1,2,0,+1
