Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dennis Schröder,36:41,7,13,.538,1,3,.333,6,6,1.000,0,3,3,6,0,0,5,2,21,-5
Kyle Kuzma,29:38,5,13,.385,2,9,.222,2,2,1.000,0,4,4,0,0,2,3,2,14,-26
Kentavious Caldwell-Pope,28:04,5,10,.500,2,4,.500,0,0,,1,3,4,4,1,1,3,1,12,-6
Markieff Morris,26:56,7,11,.636,3,6,.500,0,0,,1,1,2,4,0,1,3,3,17,-3
Andre Drummond,25:02,1,3,.333,0,0,,1,2,.500,1,9,10,0,1,1,4,4,3,-5
Talen Horton-Tucker,22:11,4,9,.444,1,3,.333,1,2,.500,0,3,3,2,1,0,2,1,10,-3
Wesley Matthews,16:30,0,3,.000,0,2,.000,2,3,.667,0,0,0,1,0,1,0,1,2,-5
Alex Caruso,15:24,2,4,.500,0,1,.000,0,0,,1,2,3,3,1,0,1,0,4,-11
Montrezl Harrell,15:09,0,4,.000,0,0,,0,0,,0,2,2,1,0,1,1,2,0,-12
Ben McLemore,14:04,2,8,.250,2,7,.286,2,3,.667,0,0,0,1,0,0,0,3,8,-1
Marc Gasol,5:17,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,0,1,3,+2
Devontae Cacok,2:32,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,0
Kostas Antetokounmpo,2:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,0
