Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,0,240,35,80,.438,12,36,.333,14,18,.778,4,29,33,22,5,7,24,21,96
NYK,1,240,42,89,.472,5,27,.185,22,27,.815,15,32,47,18,14,9,15,20,111
