Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Saddiq Bey,34:33,.505,.455,.636,.182,0.0,19.8,10.3,0.0,2.8,0.0,14.4,17.7,86,99,-3.2
Isaiah Stewart,32:49,.766,.800,.000,.100,15.0,31.3,23.5,18.1,1.5,2.6,22.3,18.1,130,97,7.5
Cory Joseph,31:52,.741,.714,.071,.357,0.0,10.8,5.6,36.4,1.5,2.7,15.6,26.6,133,100,7.8
Dennis Smith,26:44,.680,.600,.200,.400,4.6,0.0,2.2,18.6,0.0,0.0,0.0,9.7,159,107,-1.5
Josh Jackson,25:34,.385,.385,.385,.000,0.0,31.3,16.2,10.3,1.9,0.0,23.5,29.3,64,99,-11.2
Killian Hayes,20:58,.786,.786,.286,.000,0.0,16.4,8.5,14.1,0.0,4.1,22.2,18.9,118,102,3.4
Hamidou Diallo,16:42,.484,.444,.111,.333,14.7,6.8,10.6,8.8,2.9,5.1,0.0,27.3,113,96,0.4
Jahlil Okafor,15:11,.709,.583,.167,.667,0.0,22.6,11.7,27.5,0.0,0.0,11.4,25.5,138,103,7.7
Frank Jackson,13:59,.644,.500,.667,.667,0.0,0.0,0.0,0.0,3.4,0.0,20.5,15.4,103,101,-1.0
Sekou Doumbouya,13:27,.676,.625,.250,.250,0.0,25.5,13.2,0.0,0.0,0.0,0.0,14.6,135,103,-3.0
Wayne Ellington,8:11,.000,.000,1.000,.000,0.0,14.0,7.2,13.3,0.0,0.0,0.0,10.8,32,105,-13.8
