Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,0,240,41,88,.466,10,32,.313,19,24,.792,7,33,40,26,6,3,9,20,111
MIA,1,240,43,85,.506,9,25,.360,21,24,.875,10,38,48,26,4,1,12,23,116
