Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,36:23,.573,.500,.235,.294,8.8,21.5,15.0,47.7,1.4,0.0,13.5,27.2,121,118,7.3
DeMar DeRozan,35:29,.622,.538,.077,.538,0.0,12.6,6.1,34.3,1.4,0.0,11.1,22.7,125,120,2.5
Jakob Poeltl,28:41,.600,.600,.000,.000,7.4,19.5,13.3,9.3,3.4,5.6,16.7,9.3,119,110,1.4
Keldon Johnson,27:32,.686,.625,.250,.625,0.0,24.3,11.9,0.0,0.0,0.0,0.0,16.5,137,121,-0.1
Devin Vassell,25:06,.486,.500,.600,.300,0.0,8.9,4.3,5.7,0.0,3.2,0.0,20.1,97,122,-1.6
Lonnie Walker,29:21,.583,.567,.400,.067,0.0,11.4,5.6,5.5,0.0,0.0,0.0,23.5,113,124,-1.0
Rudy Gay,22:24,.568,.591,.636,.091,4.8,5.0,4.9,7.1,0.0,0.0,8.0,24.8,102,125,-0.2
Patty Mills,15:45,.214,.214,.857,.000,0.0,7.1,3.5,16.1,0.0,0.0,12.5,22.7,52,125,-17.8
Drew Eubanks,13:07,.500,.500,.000,.000,0.0,25.5,12.5,0.0,7.5,0.0,0.0,6.8,97,104,-0.9
Gorgui Dieng,6:12,1.136,,,,17.2,18.0,17.6,0.0,0.0,0.0,53.2,13.5,128,122,-10.0
