Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,37,87,.425,10,40,.250,15,19,.789,8,36,44,19,6,5,13,24,99
HOU,1,240,41,90,.456,14,36,.389,21,26,.808,10,37,47,28,7,7,11,21,117
