Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,240,.519,.483,.460,.218,17.8,78.3,48.4,51.4,6.1,9.3,12.0,100.0,100.0,118.1
HOU,240,.577,.533,.400,.289,21.7,82.2,51.6,68.3,7.1,14.9,9.8,100.0,118.1,100.0
