Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,27:39,9,17,.529,4,10,.400,3,4,.750,0,3,3,7,2,0,3,3,25,+6
Kristaps Porziņģis,27:26,9,15,.600,2,6,.333,0,0,,0,9,9,5,1,2,0,2,20,+26
Dorian Finney-Smith,27:05,5,8,.625,2,3,.667,0,2,.000,0,1,1,2,0,0,0,1,12,+32
Josh Richardson,24:49,4,7,.571,1,2,.500,0,0,,0,3,3,5,0,0,1,4,9,+22
Maxi Kleber,21:14,2,9,.222,2,7,.286,0,0,,1,7,8,2,0,0,0,0,6,-9
Tim Hardaway,20:32,6,10,.600,3,6,.500,4,5,.800,0,3,3,1,0,0,1,2,19,+17
Jalen Brunson,19:27,4,9,.444,1,3,.333,0,0,,0,2,2,7,2,0,1,2,9,+28
Josh Green,16:00,2,4,.500,0,2,.000,0,0,,1,1,2,1,1,1,1,0,4,-5
Dwight Powell,15:19,2,2,1.000,1,1,1.000,2,2,1.000,3,3,6,0,0,0,0,4,7,-1
Trey Burke,12:42,3,5,.600,0,2,.000,0,0,,0,1,1,0,2,0,1,0,6,-12
Nicolò Melli,11:27,3,4,.750,0,1,.000,0,0,,2,1,3,0,1,0,0,0,6,+12
Nate Hinton,5:51,2,2,1.000,0,0,,0,0,,0,0,0,0,2,0,0,1,4,-3
Tyler Bey,5:14,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-4
Boban Marjanović,5:14,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-4
