Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tim Hardaway,40:26,12,20,.600,8,13,.615,4,6,.667,0,5,5,2,0,0,4,2,36,+6
Luka Dončić,34:37,7,20,.350,3,9,.333,3,3,1.000,1,9,10,10,1,2,6,1,20,0
Maxi Kleber,23:38,1,5,.200,1,3,.333,2,2,1.000,0,3,3,1,0,2,0,1,5,-3
Willie Cauley-Stein,23:19,2,5,.400,0,0,,2,2,1.000,1,6,7,2,0,0,1,2,6,+4
Josh Green,15:28,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,0,0,-6
Wesley Iwundu,32:26,0,2,.000,0,1,.000,0,0,,1,5,6,1,2,0,2,3,0,+17
James Johnson,26:14,4,6,.667,1,3,.333,3,5,.600,0,4,4,3,2,1,2,3,12,+19
Trey Burke,21:01,11,13,.846,7,8,.875,0,0,,0,0,0,4,0,1,1,3,29,+25
Dwight Powell,20:55,2,6,.333,0,2,.000,0,0,,2,3,5,2,0,2,1,2,4,+10
Boban Marjanović,1:53,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-2
