Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis,33:06,5,16,.313,0,2,.000,7,10,.700,1,5,6,5,2,3,0,1,17,+20
LeBron James,30:30,6,11,.545,2,6,.333,7,7,1.000,1,7,8,11,1,0,3,3,21,+14
Dennis Schröder,29:49,4,14,.286,1,7,.143,3,4,.750,3,2,5,4,4,0,1,4,12,+23
Kentavious Caldwell-Pope,24:42,6,11,.545,4,6,.667,0,0,,0,1,1,1,1,0,1,0,16,+15
Marc Gasol,20:11,2,4,.500,1,1,1.000,0,0,,2,0,2,1,0,1,0,4,5,+7
Kyle Kuzma,22:23,3,10,.300,3,4,.750,2,3,.667,3,10,13,1,1,0,1,1,11,-3
Montrezl Harrell,20:52,8,10,.800,0,0,,0,1,.000,3,2,5,1,1,0,0,1,16,+17
Alex Caruso,17:52,3,4,.750,3,3,1.000,0,0,,0,3,3,4,1,1,0,0,9,+28
Markieff Morris,16:26,2,7,.286,1,5,.200,0,1,.000,0,1,1,2,0,1,0,1,5,-9
Wesley Matthews,14:03,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0,-6
Talen Horton-Tucker,3:22,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
Alfonzo McKinnie,3:22,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-7
Quinn Cook,3:22,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
