Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,0,240,50,94,.532,15,35,.429,20,22,.909,11,36,47,26,10,6,9,16,135
HOU,1,240,42,93,.452,17,45,.378,14,18,.778,12,26,38,28,6,5,13,16,115
