Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,26:26,5,10,.500,1,2,.500,4,4,1.000,0,2,2,3,0,0,0,3,15,+7
Joel Embiid,24:38,10,17,.588,0,2,.000,14,16,.875,7,5,12,2,0,1,3,1,34,+9
Ben Simmons,24:29,5,8,.625,0,0,,0,0,,0,3,3,3,0,0,0,0,10,+14
Danny Green,23:33,3,6,.500,3,6,.500,0,0,,0,8,8,1,1,0,1,0,9,+9
Seth Curry,21:56,4,9,.444,3,7,.429,0,0,,0,3,3,3,0,0,0,3,11,+5
Shake Milton,23:13,8,17,.471,3,7,.429,0,0,,0,2,2,1,1,2,0,1,19,+12
Tyrese Maxey,22:10,4,9,.444,2,4,.500,2,2,1.000,1,3,4,7,0,0,3,0,12,+4
Matisse Thybulle,20:26,2,3,.667,1,2,.500,0,0,,0,2,2,2,3,3,2,0,5,+24
George Hill,18:52,1,2,.500,0,0,,0,0,,0,1,1,4,3,0,0,3,2,+10
Dwight Howard,15:38,5,5,1.000,0,0,,0,0,,3,5,8,0,1,0,0,4,10,+17
Isaiah Joe,6:34,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,0,0,1,6,-4
Mike Scott,5:56,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,-4
Paul Reed,4:39,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,-4
Anthony Tolliver,1:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
