Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,0,240,46,91,.505,12,27,.444,13,18,.722,7,26,33,27,7,3,8,17,117
MIL,1,240,45,81,.556,20,40,.500,14,23,.609,6,39,45,32,6,8,16,16,124
