Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dennis Schröder,35:17,.491,.250,.200,1.200,2.8,10.5,6.3,28.6,2.7,0.0,0.0,18.7,126,126,-0.4
Kyle Kuzma,33:46,.571,.571,.571,.000,5.9,29.2,16.3,36.2,1.4,0.0,30.0,25.6,93,125,-2.6
Markieff Morris,27:05,.554,.536,.571,.071,3.7,18.2,10.2,7.0,0.0,0.0,6.5,24.6,101,131,-6.0
Kentavious Caldwell-Pope,21:30,.214,.214,.429,.000,0.0,0.0,0.0,19.8,0.0,0.0,12.5,16.1,59,135,-16.2
Devontae Cacok,13:15,.400,.400,.000,.000,7.5,9.3,8.3,0.0,3.6,5.9,0.0,16.3,88,120,-7.0
Montrezl Harrell,33:58,.589,.500,.000,1.200,2.9,18.1,9.7,0.0,0.0,4.6,11.6,22.0,107,127,-6.6
Alex Caruso,24:01,.694,.800,.400,1.000,0.0,15.4,6.9,13.3,3.9,0.0,0.0,12.9,138,122,3.7
Wesley Matthews,20:32,.778,.778,.889,.000,0.0,12.0,5.4,9.6,2.3,0.0,0.0,18.9,138,127,5.8
Talen Horton-Tucker,19:27,.500,.500,.400,.000,0.0,6.3,2.8,31.8,4.8,0.0,28.6,15.5,92,122,-1.5
Alfonzo McKinnie,7:53,.800,.800,.800,.000,0.0,15.6,7.0,0.0,0.0,0.0,0.0,27.4,134,131,9.1
Kostas Antetokounmpo,3:16,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,14.4,24.1,50.0,26.4,65,85,15.5
