Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,240,.579,.572,.433,.155,17.3,81.8,46.9,80.4,7.6,0.0,11.1,100.0,113.7,117.5
ORL,240,.611,.585,.457,.181,18.2,82.7,53.1,65.2,6.6,14.5,11.4,100.0,117.5,113.7
