Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,37:08,11,29,.379,6,16,.375,1,1,1.000,2,5,7,11,0,0,1,3,29,-7
Kelly Oubre,36:30,10,18,.556,3,6,.500,3,7,.429,3,4,7,1,4,0,1,0,26,-5
Draymond Green,33:35,2,5,.400,2,2,1.000,0,0,,1,5,6,9,1,0,3,4,6,-16
Andrew Wiggins,32:13,7,15,.467,1,4,.250,1,1,1.000,2,2,4,2,2,0,4,3,16,-15
Juan Toscano-Anderson,24:59,3,6,.500,1,2,.500,0,0,,1,4,5,4,0,0,1,3,7,+5
Damion Lee,20:31,4,5,.800,2,3,.667,0,0,,0,5,5,0,1,0,1,2,10,-3
Eric Paschall,14:25,2,5,.400,0,0,,1,2,.500,0,2,2,4,0,0,0,1,5,+12
Mychal Mulder,14:17,3,6,.500,3,6,.500,1,2,.500,0,3,3,2,0,0,0,0,10,+7
Kent Bazemore,13:36,1,4,.250,1,3,.333,0,0,,0,3,3,3,0,0,1,1,3,-1
Brad Wanamaker,12:46,3,4,.750,0,0,,2,2,1.000,0,3,3,1,0,0,1,2,8,+3
