Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,31:49,6,13,.462,0,1,.000,3,4,.750,1,4,5,4,0,0,2,2,15,-14
Derrick White,31:26,5,12,.417,2,8,.250,1,2,.500,0,5,5,7,0,0,1,0,13,-3
Jakob Poeltl,28:35,3,3,1.000,0,0,,2,2,1.000,2,7,9,1,1,5,2,2,8,-11
Dejounte Murray,28:10,4,14,.286,3,8,.375,0,0,,0,5,5,4,0,0,3,3,11,-16
Keldon Johnson,26:57,3,8,.375,2,4,.500,1,2,.500,1,5,6,1,0,0,1,2,9,-14
Patty Mills,22:39,2,6,.333,2,6,.333,0,0,,0,0,0,0,0,0,0,0,6,-10
Rudy Gay,18:38,2,9,.222,0,4,.000,2,2,1.000,0,1,1,0,0,0,1,2,6,-5
Lonnie Walker,18:03,2,5,.400,1,3,.333,2,2,1.000,0,0,0,2,0,0,0,0,7,-3
Drew Eubanks,13:13,3,3,1.000,0,0,,0,0,,3,2,5,1,0,2,0,3,6,-4
Keita Bates-Diop,4:06,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,4,-4
Tre Jones,4:06,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-4
Devin Vassell,4:06,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-4
Luka Šamanić,4:06,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,0,0,-4
Gorgui Dieng,4:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
