Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,31:49,.508,.462,.077,.308,3.6,15.1,9.2,27.5,0.0,0.0,11.9,26.4,100,126,-4.1
Derrick White,31:26,.505,.500,.667,.167,0.0,19.1,9.3,45.7,0.0,0.0,7.2,22.1,109,125,3.6
Jakob Poeltl,28:35,1.031,1.000,.000,.667,8.0,29.4,18.4,6.5,1.9,16.1,34.0,10.3,137,105,7.2
Dejounte Murray,28:10,.393,.393,.571,.000,0.0,21.3,10.4,28.2,0.0,0.0,17.6,30.2,72,124,-9.2
Keldon Johnson,26:57,.507,.500,.500,.250,4.2,22.3,13.0,6.9,0.0,0.0,10.1,18.4,95,124,-4.4
Patty Mills,22:39,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,95,130,-6.4
Rudy Gay,18:38,.304,.222,.444,.222,0.0,6.4,3.1,0.0,0.0,0.0,9.2,29.3,58,128,-19.5
Lonnie Walker,18:03,.595,.500,.600,.400,0.0,0.0,0.0,20.7,0.0,0.0,0.0,16.3,131,130,1.8
Drew Eubanks,13:13,1.000,1.000,.000,.000,25.9,18.2,22.1,18.1,0.0,14.0,0.0,11.4,211,114,12.4
Gorgui Dieng,4:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-13.8
Keita Bates-Diop,4:06,1.064,1.000,.000,2.000,0.0,29.3,14.3,0.0,0.0,0.0,0.0,23.0,231,122,20.5
Devin Vassell,4:06,.000,.000,.500,.000,0.0,0.0,0.0,37.8,0.0,0.0,0.0,24.4,28,130,-18.1
Luka Šamanić,4:06,.000,,,,0.0,29.3,14.3,0.0,0.0,0.0,0.0,10.8,0,122,-15.2
Tre Jones,4:06,.532,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,120,130,-5.0
