Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,240,.648,.635,.471,.224,28.6,72.2,50.7,33.3,7.5,5.0,13.8,100.0,130.0,126.8
DAL,240,.641,.580,.506,.309,27.8,71.4,49.3,47.5,5.4,13.3,11.5,100.0,126.8,130.0
