Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,28:26,5,8,.625,0,0,,5,7,.714,0,6,6,4,2,2,6,2,15,-21
Tobias Harris,28:21,5,10,.500,4,6,.667,2,2,1.000,0,9,9,5,3,0,3,1,16,-16
Seth Curry,24:26,2,7,.286,2,5,.400,2,2,1.000,0,1,1,4,0,0,2,2,8,-7
Danny Green,17:30,1,2,.500,0,1,.000,2,2,1.000,1,2,3,1,0,1,1,1,4,-4
Dwight Howard,15:00,4,4,1.000,0,0,,1,2,.500,1,2,3,0,0,0,3,4,9,-14
Shake Milton,22:29,2,6,.333,1,3,.333,1,2,.500,0,1,1,2,0,0,1,2,6,-22
Tyrese Maxey,21:40,3,8,.375,0,2,.000,0,0,,0,0,0,1,1,0,1,1,6,-14
Mike Scott,18:37,4,8,.500,3,7,.429,1,2,.500,2,1,3,0,1,0,3,2,12,-8
Tony Bradley,17:25,2,7,.286,0,0,,0,1,.000,4,4,8,1,0,2,0,2,4,-5
Furkan Korkmaz,16:40,1,8,.125,0,5,.000,2,2,1.000,0,2,2,2,1,0,1,0,4,-23
Matisse Thybulle,8:14,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-4
Dakota Mathias,7:04,3,6,.500,2,4,.500,0,0,,0,1,1,2,0,0,0,0,8,+6
Isaiah Joe,7:04,1,2,.500,0,1,.000,0,0,,0,1,1,1,1,0,0,0,2,+6
Terrance Ferguson,7:04,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0,+6
