Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,38:17,15,31,.484,4,13,.308,8,13,.615,3,4,7,3,2,0,2,2,42,+9
Karl-Anthony Towns,35:50,15,24,.625,5,7,.714,6,7,.857,3,7,10,8,1,0,4,1,41,+4
Ricky Rubio,29:18,1,5,.200,0,1,.000,4,4,1.000,0,1,1,5,3,0,2,4,6,+5
Jake Layman,22:22,1,2,.500,0,1,.000,0,0,,0,2,2,2,2,0,2,2,2,-2
Jarred Vanderbilt,7:53,0,1,.000,0,0,,0,0,,0,2,2,0,0,1,2,0,0,-8
Jaden McDaniels,26:55,1,5,.200,0,3,.000,0,2,.000,1,3,4,2,2,1,0,0,2,+8
Josh Okogie,22:16,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,1,0,+1
Juan Hernangómez,21:47,5,11,.455,2,5,.400,2,4,.500,3,2,5,0,2,0,0,2,14,+7
Jaylen Nowell,20:38,3,8,.375,0,3,.000,0,0,,0,2,2,0,0,1,0,3,6,-2
Naz Reid,14:44,3,5,.600,0,0,,4,5,.800,1,3,4,1,1,1,0,1,10,-2
