Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,240,41,81,.506,12,28,.429,28,37,.757,8,34,42,26,7,7,12,24,122
MIN,0,240,35,78,.449,12,36,.333,31,36,.861,6,30,36,17,7,5,9,24,113
